year,state,Per capita personal income,Population
2019,ID,45261,1808039
2019,IL,58273,12850150
2019,IN,48757,6761742
2019,KS,52820,2933747
2019,KY,43629,4498141
2019,LA,47606,4664558
2019,MA,72202,7016618
2019,MD,61879,6163628
2019,ME,49986,1357487
2019,MI,48820,10078236
2019,MN,57946,5686733
2019,MO,48922,6143406
2019,MS,39184,2968981
2019,MT,49851,1075462
2019,NC,48261,10370550
2019,ND,57205,776516
2019,NE,53419,1954927
2019,NH,63271,1371834
2019,NJ,66862,9258804
2019,NM,42907,2110146
2019,NV,51785,3068943
2019,NY,67325,20222325
2019,OH,49809,11788547
2019,OK,48524,3943796
2019,OR,52464,4215976
2019,PA,56742,12991448
2019,RI,54735,1094524
2019,SC,46173,5077543
2019,SD,55011,882507
2019,TN,48781,6862378
2019,TX,53505,28857754
2019,UT,48670,3232701
2019,VA,58460,8597339
2019,VT,53860,641838
2019,WA,62817,7638689
2019,WI,52417,5880193
2019,WV,42378,1800430
2019,WY,61571,575341
2020,AL,45524,5024803
2020,AR,47522,3012232
2020,AZ,51332,7177986
2020,CA,69958,39499738
2020,CO,64034,5784308
2020,CT,77664,3600260
2020,DC,89417,690093
2020,DE,55810,991886
2020,FL,56096,21569932
2020,GA,51704,10725800
2020,IA,53057,3188669
2020,ID,48208,1847772
2020,IL,61957,12785245
2020,IN,51691,6785644
2020,KS,55677,2935880
2020,KY,47058,4503958
2020,LA,50810,4651203
2020,MA,77021,7022220
2020,MD,65534,6172679
2020,ME,53728,1362280
2020,MI,52724,10067664
2020,MN,61464,5707165
2020,MO,51673,6154481
2020,MS,42270,2956870
2020,MT,53085,1086193
2020,NC,50996,10457177
2020,ND,60451,778962
2020,NE,56869,1961455
2020,NH,66534,1377848
2020,NJ,70314,9279743
2020,NM,46092,2117566
2020,NV,54137,3114071
2020,NY,71449,20154933
2020,OH,53198,11790587
2020,OK,50114,3962031
2020,OR,56311,4241544
2020,PA,60720,12989625
2020,RI,58656,1096229
2020,SC,48838,5130729
2020,SD,59656,887099
2020,TN,50801,6920119
2020,TX,55399,29217653
2020,UT,51698,3281684
2020,VA,61661,8632044
2020,VT,57423,642495
2020,WA,66907,7718785
2020,WI,55030,5892323
2020,WV,44868,1789798
2020,WY,62397,577267
2021,AL,48608,5039877
2021,AR,51148,3025891
2021,AZ,54301,7276316
2021,CA,76386,39237836
2021,CO,69016,5812069
2021,CT,82082,3605597
2021,DC,96873,670050
2021,DE,59002,1003384
2021,FL,60761,21781128
2021,GA,55289,10799566
2021,IA,56973,3193079
2021,ID,51379,1900923
2021,IL,67095,12671469
2021,IN,56153,6805985
2021,KS,59324,2934582
2021,KY,50699,4509394
2021,LA,54435,4624047
2021,MA,82475,6984723
2021,MD,69266,6165129
2021,ME,57159,1372247
2021,MI,55551,10050811
2021,MN,65486,5707390
2021,MO,55159,6168187
2021,MS,45438,2949965
2021,MT,56672,1104271
2021,NC,55043,10551162
2021,ND,65544,774948
2021,NE,62095,1963692
2021,NH,72003,1388992
2021,NJ,74805,9267130
2021,NM,49320,2115877
2021,NV,58233,3143991
2021,NY,76415,19835913
2021,OH,56483,11780017
2021,OK,53156,3986639
2021,OR,60676,4246155
2021,PA,64054,12964056
2021,RI,61942,1095610
2021,SC,52074,5190705
2021,SD,64720,895376
2021,TN,54873,6975218
2021,TX,59674,29527941
2021,UT,55392,3337975
2021,VA,65408,8642274
2021,VT,59704,645570
2021,WA,71889,7738692
2021,WI,58564,5895908
2021,WV,47817,1782959
2021,WY,65627,578803
