state,year,Owner occupied,Renter occupied,Total,renter_ratio,owner_ratio
North Dakota,2005,442958.0,166687.0,609645.0,0.2734164964856597,0.7265835035143403
North Dakota,2006,443911.0,164435.0,608346.0,0.27029848145627655,0.7297015185437234
North Dakota,2007,441243.0,170543.0,611786.0,0.2787625084588402,0.7212374915411598
North Dakota,2008,443036.0,171238.0,614274.0,0.2787648508645979,0.7212351491354021
North Dakota,2009,446489.0,173191.0,619680.0,0.2794845726826749,0.7205154273173251
North Dakota,2010,465989.0,183454.0,649443.0,0.282478985838634,0.7175210141613659
North Dakota,2011,465342.0,193534.0,658876.0,0.2937335705049205,0.7062664294950795
North Dakota,2012,474487.0,199586.0,674073.0,0.2960895926702301,0.70391040732977
North Dakota,2013,487740.0,208700.0,696440.0,0.2996668772615014,0.7003331227384987
North Dakota,2014,491335.0,221510.0,712845.0,0.3107407641212325,0.6892592358787675
North Dakota,2015,486043.0,244284.0,730327.0,0.3344857851346041,0.6655142148653959
North Dakota,2016,500838.0,231015.0,731853.0,0.315657652561375,0.684342347438625
North Dakota,2017,494496.0,234754.0,729250.0,0.3219115529653754,0.6780884470346246
North Dakota,2018,496111.0,238882.0,734993.0,0.3250126191678016,0.6749873808321984
North Dakota,2019,494996.0,242731.0,737727.0,0.32902550672538755,0.6709744932746124
Ohio,2005,8202134.0,2953472.0,11155606.0,0.26475226894890336,0.7352477310510966
Ohio,2006,8216304.0,2953379.0,11169683.0,0.26441027914579135,0.7355897208542087
Ohio,2007,8185817.0,2975979.0,11161796.0,0.26662187698108797,0.733378123018912
Ohio,2008,8074439.0,3096705.0,11171144.0,0.27720571859068327,0.7227942814093167
Ohio,2009,7973595.0,3252729.0,11226324.0,0.289741236757464,0.710258763242536
Ohio,2010,7915172.0,3314744.0,11229916.0,0.2951708632548988,0.7048291367451012
Ohio,2011,7801083.0,3437563.0,11238646.0,0.3058698530054243,0.6941301469945756
Ohio,2012,7713556.0,3523307.0,11236863.0,0.3135489860470845,0.6864510139529155
Ohio,2013,7706680.0,3551753.0,11258433.0,0.3154748977943911,0.6845251022056089
Ohio,2014,7668868.0,3614265.0,11283133.0,0.320324594241688,0.679675405758312
Ohio,2015,7692311.0,3608967.0,11301278.0,0.3193414939443132,0.6806585060556868
Ohio,2016,7678630.0,3622518.0,11301148.0,0.32054424913291996,0.6794557508670801
Ohio,2017,7767610.0,3573529.0,11341139.0,0.31509436574227684,0.6849056342577231
Ohio,2018,7834401.0,3539447.0,11373848.0,0.31119169167725824,0.6888083083227418
Ohio,2019,7880021.0,3491793.0,11371814.0,0.307056816089324,0.692943183910676
Oklahoma,2005,2404965.0,1028531.0,3433496.0,0.2995579432741439,0.7004420567258561
Oklahoma,2006,2435419.0,1032400.0,3467819.0,0.2977087327798827,0.7022912672201174
Oklahoma,2007,2455070.0,1046150.0,3501220.0,0.29879584830430533,0.7012041516956946
Oklahoma,2008,2426808.0,1100286.0,3527094.0,0.3119525592456566,0.6880474407543434
Oklahoma,2009,2448162.0,1120909.0,3569071.0,0.3140618385008312,0.6859381614991689
Oklahoma,2010,2518125.0,1131560.0,3649685.0,0.3100431955086535,0.6899568044913466
Oklahoma,2011,2505605.0,1175958.0,3681563.0,0.31941813843739736,0.6805818615626026
Oklahoma,2012,2491592.0,1213312.0,3704904.0,0.3274881076540715,0.6725118923459286
Oklahoma,2013,2491322.0,1249443.0,3740765.0,0.3340073487642234,0.6659926512357767
Oklahoma,2014,2489665.0,1278334.0,3767999.0,0.33926070574859496,0.6607392942514051
Oklahoma,2015,2533400.0,1267965.0,3801365.0,0.3335551834669915,0.6664448165330086
Oklahoma,2016,2523377.0,1290316.0,3813693.0,0.3383376690257973,0.6616623309742027
Oklahoma,2017,2552346.0,1269020.0,3821366.0,0.332085437511089,0.667914562488911
Oklahoma,2018,2550554.0,1282426.0,3832980.0,0.3345767522919504,0.6654232477080496
Oklahoma,2019,2589151.0,1257761.0,3846912.0,0.3269534109436348,0.6730465890563652
Oregon,2005,2370323.0,1189786.0,3560109.0,0.33419931805458764,0.6658006819454123
Oregon,2006,2442562.0,1178209.0,3620771.0,0.3254027940457985,0.6745972059542015
Oregon,2007,2469493.0,1196340.0,3665833.0,0.32634874529199775,0.6736512547080022
Oregon,2008,2487321.0,1221119.0,3708440.0,0.3292810453991436,0.6707189546008564
Oregon,2009,2422218.0,1319322.0,3741540.0,0.35261469876040347,0.6473853012395965
Oregon,2010,2420406.0,1331909.0,3752315.0,0.35495660678807617,0.6450433932119238
Oregon,2011,2336361.0,1448853.0,3785214.0,0.38276646974252976,0.6172335302574703
Oregon,2012,2378014.0,1434919.0,3812933.0,0.3763294555660957,0.6236705444339042
Oregon,2013,2375456.0,1466922.0,3842378.0,0.38177451567753096,0.618225484322469
Oregon,2014,2385735.0,1497587.0,3883322.0,0.3856458465200671,0.6143541534799329
Oregon,2015,2470007.0,1472008.0,3942015.0,0.37341511891760937,0.6265848810823906
Oregon,2016,2549431.0,1455256.0,4004687.0,0.3633881998767944,0.6366118001232056
Oregon,2017,2643691.0,1409532.0,4053223.0,0.3477558476303919,0.6522441523696081
Oregon,2018,2650426.0,1451934.0,4102360.0,0.35392652034438715,0.6460734796556129
Oregon,2019,2726797.0,1401729.0,4128526.0,0.3395228708744961,0.6604771291255038
Pennsylvania,2005,9045008.0,2934139.0,11979147.0,0.24493722299258872,0.7550627770074113
Pennsylvania,2006,9093629.0,2891319.0,11984948.0,0.24124585271458834,0.7587541472854117
Pennsylvania,2007,9035643.0,2930993.0,11966636.0,0.24493040483557785,0.7550695951644222
Pennsylvania,2008,8952326.0,3025984.0,11978310.0,0.2526219475034458,0.7473780524965542
Pennsylvania,2009,9013776.0,3120873.0,12134649.0,0.25718691986888126,0.7428130801311188
Pennsylvania,2010,9034536.0,3248981.0,12283517.0,0.26449924724327734,0.7355007527567227
Pennsylvania,2011,8985634.0,3323846.0,12309480.0,0.2700232666205234,0.7299767333794767
Pennsylvania,2012,8889251.0,3446310.0,12335561.0,0.2793800784577207,0.7206199215422793
Pennsylvania,2013,8890369.0,3453071.0,12343440.0,0.2797494863668475,0.7202505136331525
Pennsylvania,2014,8868474.0,3487899.0,12356373.0,0.28227530845823445,0.7177246915417655
Pennsylvania,2015,8866826.0,3505320.0,12372146.0,0.28332352366355845,0.7166764763364416
Pennsylvania,2016,8830238.0,3526565.0,12356803.0,0.28539461218245527,0.7146053878175447
Pennsylvania,2017,8889212.0,3492837.0,12382049.0,0.2820887722217866,0.7179112277782135
Pennsylvania,2018,8910646.0,3474420.0,12385066.0,0.28053302259350094,0.7194669774064991
Pennsylvania,2019,8884883.0,3495361.0,12380244.0,0.2823337730661851,0.7176662269338149
Puerto Rico,2005,2844432.0,1020848.0,3865280.0,0.264107128073516,0.735892871926484
Puerto Rico,2006,2906329.0,974673.0,3881002.0,0.251139525308155,0.748860474691845
Puerto Rico,2007,2913500.0,984703.0,3898203.0,0.25260434102585216,0.7473956589741478
Puerto Rico,2008,2862684.0,1044921.0,3907605.0,0.2674070178536469,0.732592982146353
Puerto Rico,2009,2856975.0,1065145.0,3922120.0,0.2715737917248835,0.7284262082751165
Puerto Rico,2010,2605631.0,1078547.0,3684178.0,0.29275105600218015,0.7072489439978199
Puerto Rico,2011,2588214.0,1080521.0,3668735.0,0.2945214086054185,0.7054785913945815
Puerto Rico,2012,2542750.0,1086377.0,3629127.0,0.299349402762703,0.7006505972372971
Puerto Rico,2013,2511228.0,1064228.0,3575456.0,0.29764818809125326,0.7023518119087467
Puerto Rico,2014,2419927.0,1089063.0,3508990.0,0.31036366589816444,0.6896363341018356
Puerto Rico,2015,2399203.0,1035519.0,3434722.0,0.30148553507387205,0.6985144649261279
Puerto Rico,2016,2340317.0,1031373.0,3371690.0,0.3058920007473997,0.6941079992526004
Puerto Rico,2017,2247889.0,1049928.0,3297817.0,0.31837060698031455,0.6816293930196854
Puerto Rico,2018,2174343.0,985352.0,3159695.0,0.31185035264479644,0.6881496473552036
Puerto Rico,2019,2216778.0,941546.0,3158324.0,0.2981157094712259,0.7018842905287741
Rhode Island,2005,691742.0,340920.0,1032662.0,0.33013706324044073,0.6698629367595593
Rhode Island,2006,694696.0,329826.0,1024522.0,0.32193159346505007,0.6780684065349499
Rhode Island,2007,695588.0,322312.0,1017900.0,0.31664407112682974,0.6833559288731702
Rhode Island,2008,689613.0,322820.0,1012433.0,0.31885566748614474,0.6811443325138552
Rhode Island,2009,684249.0,330687.0,1014936.0,0.32582054434959445,0.6741794556504055
Rhode Island,2010,655366.0,354857.0,1010223.0,0.35126600760426163,0.6487339923957384
Rhode Island,2011,646021.0,362618.0,1008639.0,0.3595121743259977,0.6404878256740023
Rhode Island,2012,641267.0,367615.0,1008882.0,0.36437858936922257,0.6356214106307775
Rhode Island,2013,639894.0,370775.0,1010669.0,0.36686096041335,0.6331390395866501
Rhode Island,2014,634633.0,379006.0,1013639.0,0.37390629208228965,0.6260937079177104
Rhode Island,2015,638854.0,375806.0,1014660.0,0.3703762836812331,0.6296237163187669
Rhode Island,2016,630113.0,383561.0,1013674.0,0.3783869370231455,0.6216130629768545
Rhode Island,2017,659052.0,358663.0,1017715.0,0.35241988179401895,0.647580118205981
Rhode Island,2018,661036.0,355048.0,1016084.0,0.34942780321312017,0.6505721967868798
Rhode Island,2019,674908.0,343552.0,1018460.0,0.3373249808534454,0.6626750191465546
South Carolina,2005,2941694.0,1172267.0,4113961.0,0.284948496108738,0.7150515038912619
South Carolina,2006,2997363.0,1180912.0,4178275.0,0.28263146872812345,0.7173685312718765
South Carolina,2007,3044199.0,1219138.0,4263337.0,0.28595862818257156,0.7140413718174284
South Carolina,2008,3101234.0,1232595.0,4333829.0,0.28441246758928423,0.7155875324107158
South Carolina,2009,3116799.0,1298276.0,4415075.0,0.2940552538745095,0.7059447461254905
South Carolina,2010,3101315.0,1395843.0,4497158.0,0.31038335766722003,0.68961664233278
South Carolina,2011,3150056.0,1390007.0,4540063.0,0.30616469419036696,0.693835305809633
South Carolina,2012,3140224.0,1444497.0,4584721.0,0.31506759080868824,0.6849324091913117
South Carolina,2013,3168639.0,1467091.0,4635730.0,0.3164746436915006,0.6835253563084994
South Carolina,2014,3197405.0,1498332.0,4695737.0,0.3190834580386423,0.6809165419613578
South Carolina,2015,3258790.0,1500824.0,4759614.0,0.31532473011466894,0.684675269885331
South Carolina,2016,3339248.0,1485289.0,4824537.0,0.30786145903741646,0.6921385409625835
South Carolina,2017,3398666.0,1489216.0,4887882.0,0.30467511286074417,0.6953248871392558
South Carolina,2018,3462658.0,1485646.0,4948304.0,0.30023337288897367,0.6997666271110263
South Carolina,2019,3578532.0,1436454.0,5014986.0,0.28643230509516876,0.7135676949048312
South Dakota,2005,535873.0,210160.0,746033.0,0.281703356285848,0.718296643714152
South Dakota,2006,550100.0,202003.0,752103.0,0.2685842231715603,0.7314157768284397
South Dakota,2007,546117.0,219400.0,765517.0,0.28660369397413776,0.7133963060258622
South Dakota,2008,563708.0,209206.0,772914.0,0.27067176943359805,0.729328230566402
South Dakota,2009,552759.0,228371.0,781130.0,0.29235978646320077,0.7076402135367993
South Dakota,2010,561863.0,220550.0,782413.0,0.28188437564304275,0.7181156243569573
South Dakota,2011,561167.0,228864.0,790031.0,0.28968989824449926,0.7103101017555007
South Dakota,2012,556363.0,242976.0,799339.0,0.30397115616778364,0.6960288438322164
South Dakota,2013,565688.0,245175.0,810863.0,0.3023630378991272,0.6976369621008728
South Dakota,2014,585279.0,233915.0,819194.0,0.2855428628627651,0.7144571371372349
South Dakota,2015,588214.0,236236.0,824450.0,0.2865376917945297,0.7134623082054703
South Dakota,2016,587937.0,243507.0,831444.0,0.2928724003059737,0.7071275996940263
South Dakota,2017,594155.0,241527.0,835682.0,0.2890178321418913,0.7109821678581087
South Dakota,2018,597949.0,250243.0,848192.0,0.2950310778691617,0.7049689221308383
South Dakota,2019,609390.0,241251.0,850641.0,0.2836108299505902,0.7163891700494098
Tennessee,2005,4161685.0,1648905.0,5810590.0,0.28377582999316764,0.7162241700068324
Tennessee,2006,4238008.0,1648388.0,5886396.0,0.28003348738345163,0.7199665126165484
Tennessee,2007,4314105.0,1690227.0,6004332.0,0.2815012560931008,0.7184987439068993
Tennessee,2008,4352386.0,1710019.0,6062405.0,0.2820694097474517,0.7179305902525482
Tennessee,2009,4365964.0,1779191.0,6145155.0,0.28952744072362696,0.710472559276373
Tennessee,2010,4291927.0,1911498.0,6203425.0,0.3081359087923204,0.6918640912076797
Tennessee,2011,4287343.0,1962538.0,6249881.0,0.31401205878959937,0.6859879412104006
Tennessee,2012,4287203.0,2015680.0,6302883.0,0.3198028584696876,0.6801971415303124
Tennessee,2013,4275403.0,2066651.0,6342054.0,0.32586461736213534,0.6741353826378647
Tennessee,2014,4290665.0,2104090.0,6394755.0,0.3290337159124939,0.6709662840875061
Tennessee,2015,4297469.0,2149104.0,6446573.0,0.3333715448502639,0.6666284551497361
Tennessee,2016,4307160.0,2191055.0,6498215.0,0.3371779788757374,0.6628220211242626
Tennessee,2017,4382736.0,2178524.0,6561260.0,0.33202829944248513,0.6679717005575149
Tennessee,2018,4491983.0,2121435.0,6613418.0,0.320777395289395,0.679222604710605
Tennessee,2019,4575587.0,2095510.0,6671097.0,0.31411775304721246,0.6858822469527875
Texas,2005,15076037.0,7194128.0,22270165.0,0.3230388279565957,0.6769611720434042
Texas,2006,15631653.0,7281916.0,22913569.0,0.31779929176463084,0.6822007082353692
Texas,2007,15880774.0,7428796.0,23309570.0,0.31870154618896873,0.6812984538110313
Texas,2008,16099154.0,7630618.0,23729772.0,0.3215630558945109,0.678436944105489
Texas,2009,16001090.0,8189440.0,24190530.0,0.3385390894701356,0.6614609105298643
Texas,2010,16296534.0,8379441.0,24675975.0,0.3395789224134001,0.6604210775866
Texas,2011,16393820.0,8699668.0,25093488.0,0.34669026482089693,0.6533097351791031
Texas,2012,16458059.0,9014845.0,25472904.0,0.35389938265381915,0.6461006173461808
Texas,2013,16673206.0,9185143.0,25858349.0,0.3552099555930659,0.6447900444069341
Texas,2014,16808599.0,9552504.0,26361103.0,0.3623711799919753,0.6376288200080247
Texas,2015,17137610.0,9731175.0,26868785.0,0.36217398739838813,0.6378260126016119
Texas,2016,17401500.0,9852892.0,27254392.0,0.36151575129615804,0.6384842487038419
Texas,2017,18023586.0,9674499.0,27698085.0,0.34928403895070725,0.6507159610492927
Texas,2018,18231298.0,9870296.0,28101594.0,0.3512361611942725,0.6487638388057275
Texas,2019,18488975.0,9906213.0,28395188.0,0.3488694281580386,0.6511305718419614
Utah,2005,1807154.0,620196.0,2427350.0,0.25550332667312087,0.7444966733268791
Utah,2006,1881959.0,625458.0,2507417.0,0.24944315205647885,0.7505568479435212
Utah,2007,1938817.0,661975.0,2600792.0,0.2545282360142603,0.7454717639857398
Utah,2008,1993096.0,698959.0,2692055.0,0.259637711710942,0.740362288289058
Utah,2009,2030186.0,709572.0,2739758.0,0.25899075757785905,0.741009242422141
Utah,2010,1977729.0,752588.0,2730317.0,0.2756412533782707,0.7243587466217293
Utah,2011,1999973.0,771096.0,2771069.0,0.2782666184061097,0.7217333815938903
Utah,2012,2021969.0,786910.0,2808879.0,0.2801509071768488,0.7198490928231511
Utah,2013,2022845.0,830796.0,2853641.0,0.291135430139951,0.708864569860049
Utah,2014,2064547.0,833700.0,2898247.0,0.2876566421012426,0.7123433578987575
Utah,2015,2114864.0,834087.0,2948951.0,0.2828419326058656,0.7171580673941343
Utah,2016,2175433.0,830008.0,3005441.0,0.27616845581064475,0.7238315441893552
Utah,2017,2227464.0,826808.0,3054272.0,0.2707054250571003,0.7292945749428996
Utah,2018,2289530.0,823466.0,3112996.0,0.2645252354966084,0.7354747645033916
Utah,2019,2359179.0,798415.0,3157594.0,0.2528554969384918,0.7471445030615083
Vermont,2005,454479.0,147811.0,602290.0,0.2454149994188846,0.7545850005811154
Vermont,2006,461695.0,141453.0,603148.0,0.2345245279765497,0.7654754720234503
Vermont,2007,454899.0,145595.0,600494.0,0.24245870899625974,0.7575412910037402
Vermont,2008,452081.0,147617.0,599698.0,0.2461522299557444,0.7538477700442556
Vermont,2009,449923.0,150301.0,600224.0,0.25040818094578027,0.7495918190542198
Vermont,2010,448956.0,151675.0,600631.0,0.252526093391783,0.747473906608217
Vermont,2011,445488.0,155614.0,601102.0,0.2588811882176403,0.7411188117823597
Vermont,2012,442283.0,158399.0,600682.0,0.2636985959292937,0.7363014040707063
Vermont,2013,443927.0,157370.0,601297.0,0.26171758714911264,0.7382824128508874
Vermont,2014,434627.0,166579.0,601206.0,0.2770747464263497,0.7229252535736503
Vermont,2015,439571.0,161032.0,600603.0,0.26811720887175056,0.7318827911282494
Vermont,2016,441532.0,157822.0,599354.0,0.2633201747214501,0.7366798252785499
Vermont,2017,437812.0,160792.0,598604.0,0.2686116364073745,0.7313883635926255
Vermont,2018,451455.0,149135.0,600590.0,0.2483141577448842,0.7516858422551158
Vermont,2019,449180.0,149108.0,598288.0,0.24922445377477068,0.7507755462252294
Virginia,2005,5291500.0,2041108.0,7332608.0,0.27836044146911987,0.7216395585308801
Virginia,2006,5348123.0,2059419.0,7407542.0,0.2780165134399508,0.7219834865600492
Virginia,2007,5347401.0,2120721.0,7468122.0,0.28396978517490745,0.7160302148250925
Virginia,2008,5310765.0,2208687.0,7519452.0,0.2937297824362733,0.7062702175637268
Virginia,2009,5349008.0,2278821.0,7627829.0,0.2987509289995882,0.7012490710004118
Virginia,2010,5372412.0,2412371.0,7784783.0,0.3098828830553145,0.6901171169446856
Virginia,2011,5384835.0,2471980.0,7856815.0,0.31462876496391984,0.6853712350360801
Virginia,2012,5358902.0,2583429.0,7942331.0,0.3252733989555459,0.674726601044454
Virginia,2013,5350441.0,2668023.0,8018464.0,0.3327349227981818,0.6672650772018182
Virginia,2014,5391791.0,2693581.0,8085372.0,0.3331424948660371,0.6668575051339629
Virginia,2015,5400520.0,2738661.0,8139181.0,0.33647869484656995,0.6635213051534301
Virginia,2016,5464595.0,2705587.0,8170182.0,0.33115382252194625,0.6688461774780537
Virginia,2017,5599418.0,2628308.0,8227726.0,0.3194452513367606,0.6805547486632394
Virginia,2018,5593738.0,2679390.0,8273128.0,0.32386661973560665,0.6761333802643934
Virginia,2019,5674161.0,2616461.0,8290622.0,0.3155928469540645,0.6844071530459355
Washington,2005,4197596.0,1948742.0,6146338.0,0.3170574088180637,0.6829425911819363
Washington,2006,4313650.0,1941541.0,6255191.0,0.3103887635085803,0.6896112364914196
Washington,2007,4381485.0,1947984.0,6329469.0,0.3077642058125255,0.6922357941874745
Washington,2008,4376815.0,2028747.0,6405562.0,0.31671647234075634,0.6832835276592436
Washington,2009,4358126.0,2161536.0,6519662.0,0.33154111363441846,0.6684588863655815
Washington,2010,4329618.0,2275503.0,6605121.0,0.34450587657667436,0.6554941234233256
Washington,2011,4319056.0,2365864.0,6684920.0,0.35391059279692205,0.646089407203078
Washington,2012,4353054.0,2402547.0,6755601.0,0.35563778855500794,0.6443622114449921
Washington,2013,4337867.0,2492276.0,6830143.0,0.36489367792153105,0.635106322078469
Washington,2014,4401396.0,2519167.0,6920563.0,0.36401185857277796,0.635988141427222
Washington,2015,4525688.0,2503669.0,7029357.0,0.356173260228496,0.643826739771504
Washington,2016,4625490.0,2519920.0,7145410.0,0.3526627583301728,0.6473372416698272
Washington,2017,4755185.0,2507568.0,7262753.0,0.34526411678877145,0.6547358832112286
Washington,2018,4842726.0,2549680.0,7392406.0,0.3449052987619998,0.6550947012380002
Washington,2019,4927642.0,2539431.0,7467073.0,0.3400838588292896,0.6599161411707104
West Virginia,2005,1372557.0,399193.0,1771750.0,0.22531000423310285,0.7746899957668971
West Virginia,2006,1366249.0,406689.0,1772938.0,0.22938704004313742,0.7706129599568625
West Virginia,2007,1363443.0,403040.0,1766483.0,0.22815956904198909,0.7718404309580109
West Virginia,2008,1354000.0,414914.0,1768914.0,0.23455860488412664,0.7654413951158734
West Virginia,2009,1336073.0,437940.0,1774013.0,0.24686403087237804,0.7531359691276219
West Virginia,2010,1385291.0,419300.0,1804591.0,0.23235181822363074,0.7676481817763693
West Virginia,2011,1339333.0,466649.0,1805982.0,0.2583907259319307,0.7416092740680693
West Virginia,2012,1342252.0,463720.0,1805972.0,0.25677031537587514,0.7432296846241249
West Virginia,2013,1331823.0,472802.0,1804625.0,0.26199459721548796,0.738005402784512
West Virginia,2014,1330480.0,470356.0,1800836.0,0.26118758176757906,0.7388124182324209
West Virginia,2015,1320446.0,475494.0,1795940.0,0.264760515384701,0.735239484615299
West Virginia,2016,1313624.0,469451.0,1783075.0,0.26328169033832005,0.73671830966168
West Virginia,2017,1314670.0,453755.0,1768425.0,0.25658707607051473,0.7434129239294853
West Virginia,2018,1302855.0,455061.0,1757916.0,0.2588639047599544,0.7411360952400456
West Virginia,2019,1311059.0,434178.0,1745237.0,0.24877881915178282,0.7512211808482172
Wisconsin,2005,4000886.0,1374865.0,5375751.0,0.2557531031478206,0.7442468968521794
Wisconsin,2006,4037200.0,1359421.0,5396621.0,0.251902255133351,0.7480977448666489
Wisconsin,2007,4008441.0,1433366.0,5441807.0,0.26339890407726696,0.736601095922733
Wisconsin,2008,4052364.0,1412472.0,5464836.0,0.25846557883896243,0.7415344211610376
Wisconsin,2009,3979285.0,1509602.0,5488887.0,0.2750287990989794,0.7249712009010205
Wisconsin,2010,4005248.0,1535585.0,5540833.0,0.27713973693125205,0.722860263068748
Wisconsin,2011,3962035.0,1598496.0,5560531.0,0.287471825982087,0.712528174017913
Wisconsin,2012,3937556.0,1640534.0,5578090.0,0.29410317868661134,0.7058968213133886
Wisconsin,2013,3929866.0,1665485.0,5595351.0,0.2976551426353771,0.7023448573646229
Wisconsin,2014,3896164.0,1712415.0,5608579.0,0.30532065252178847,0.6946793474782115
Wisconsin,2015,3927647.0,1695498.0,5623145.0,0.30152130169149116,0.6984786983085088
Wisconsin,2016,3948919.0,1683530.0,5632449.0,0.29889840103301424,0.7011015989669858
Wisconsin,2017,3964583.0,1685001.0,5649584.0,0.29825222529658824,0.7017477747034118
Wisconsin,2018,3998852.0,1669980.0,5668832.0,0.29458978498569016,0.7054102150143098
Wisconsin,2019,4031531.0,1647054.0,5678585.0,0.2900465520900013,0.7099534479099987
Wyoming,2005,367194.0,128032.0,495226.0,0.258532468004507,0.741467531995493
Wyoming,2006,360894.0,139964.0,500858.0,0.27944846643160337,0.7205515335683966
Wyoming,2007,362814.0,145947.0,508761.0,0.28686750753300666,0.7131324924669934
Wyoming,2008,378681.0,139351.0,518032.0,0.26900075671001017,0.7309992432899898
Wyoming,2009,389563.0,140022.0,529585.0,0.26439948261374474,0.7356005173862553
Wyoming,2010,386115.0,164633.0,550748.0,0.29892618765751305,0.7010738123424869
Wyoming,2011,402292.0,152051.0,554343.0,0.2742904663719033,0.7257095336280966
Wyoming,2012,391118.0,171495.0,562613.0,0.30481876529692703,0.695181234703073
Wyoming,2013,400631.0,168010.0,568641.0,0.2954588219984138,0.7045411780015862
Wyoming,2014,390620.0,179276.0,569896.0,0.31457669469517247,0.6854233053048275
Wyoming,2015,394215.0,177749.0,571964.0,0.3107695589232889,0.6892304410767112
Wyoming,2016,405816.0,165395.0,571211.0,0.28955149673238084,0.7104485032676191
Wyoming,2017,409177.0,156005.0,565182.0,0.2760261296361172,0.7239738703638828
Wyoming,2018,411209.0,152321.0,563530.0,0.2702979433215623,0.7297020566784377
Wyoming,2019,418846.0,145673.0,564519.0,0.2580480019273045,0.7419519980726955
